form,freq
reizen,1
minder,1
ochtend,1
tien,1
eenvoudig,1
verscheidene,1
klinker,1
480 	in de richting van,1
oorlog,1
leggen,1
tegen,1
patroon,1
langzaam,1
centrum,1
liefde,1
persoon,1
geld,1
dienen,1
verschijnen,1
weg,1
kaart,1
regen,1
regel,1
regeren,1
trek,1
koude,1
kennisgeving,1
stem,1
energie,1
hunt,1
waarschijnlijk,1
bedden,1
broer,1
ei,1
rit,1
cel,1
geloven,1
misschien,1
pick,1
plotseling,1
tellen,1
square,1
reden,1
lengte,1
vertegenwoordigen,1
kunst,1
onderwerp,1
regio,1
grootte,1
variëren,1
vestigen,1
spreken,1
gewicht,1
algemeen,1
ijs,1
aangelegenheid,1
cirkel,1
paar,1
omvatten,1
kloof,1
lettergreep,1
vilt,1
grand,1
bal,1
nog,1
wave,1
539 	laten vallen,1
hart,1
ben,1
aanwezig,1
zwaar,1
dans,1
motor,1
positie,1
arm,1
breed,1
zeil,1
materiaal,1
fractie,1
bos,1
zitten,1
ras,1
venster,1
winkel,1
zomer,1
trein,1
slaap,1
bewijzen,1
eenzame,1
been,1
oefening,1
muur,1
vangst,1
berg,1
wensen,1
hemel,1
boord,1
vreugde,1
571 	de winter,1
zat,1
geschreven,1
wild,1
instrument,1
gehouden,1
glas,1
gras,1
koe,1
werk,1
edge,1
teken,1
bezoek,1
verleden,1
zachte,1
lol,1
heldere,1
gas,1
weer,1
maand,1
miljoen,1
dragen,1
afwerking,1
happy,1
hopen,1
bloem,1
kleden,1
vreemd,1
weg,1
handel,1
melodie,1
reis,1
kantoor,1
ontvangen,1
rij,1
mond,1
exacte,1
symbool,1
sterven,1
minste,1
problemen,1
schreeuw,1
behalve,1
schreef,1
zaad,1
toon,1
617 	toetreden tot,1
suggereren,1
schoon,1
break,1
dame,1
yard,1
stijgen,1
slecht,1
klap,1
olie,1
bloed,1
aanraken,1
groeide,1
procent,1
mengen,1
team,1
draad,1
kosten,1
verloren,1
bruin,1
dragen,1
tuin,1
gelijk,1
verzonden,1
kiezen,1
viel,1
passen,1
stromen,1
eerlijk,1
bank,1
verzamelen,1
besparen,1
controle,1
decimaal,1
oor,1
anders,1
heel,1
brak,1
geval,1
midden,1
doden,1
zoon,1
meer,1
momenteel,1
schaal,1
luid,1
voorjaar,1
waarnemen,1
kind,1
straight,1
medeklinker,1
natie,1
woordenboek,1
melk,1
snelheid,1
methode,1
orgel,1
betalen,1
leeftijd,1
sectie,1
kleding,1
wolk,1
verrassing,1
rustig,1
steen,1
minuscuul,1
klimmen,1
koele,1
ontwerp,1
slechte,1
veel,1
experiment,1
onderzijde,1
sleutel,1
ijzer,1
enkelvoudige,1
stok,1
flat,1
twintig,1
huid,1
glimlach,1
vouw,1
gat,1
springen,1
kindje,1
acht,1
dorp,1
ontmoeten,1
wortel,1
kopen,1
verhogen,1
708 	op te lossen,1
metalen,1
of,1
duw,1
zeven,1
paragraaf,1
derde,1
zal,1
gehouden,1
haar,1
beschrijven,1
kok,1
vloer,1
ofwel,1
resultaat,1
verbranden,1
hill,1
veilig,1
kat,1
eeuw,1
overwegen,1
soort,1
wet,1
beetje,1
kust,1
kopie,1
zinsnede,1
stil,1
hoog,1
zand,1
bodem,1
rol,1
temperatuur,1
vinger,1
industrie,1
waarde,1
strijd,1
leugen,1
verslaan,1
excite,1
natuurlijke,1
view,1
sense,1
hoofdstad,1
752 	zal niet 	won’t,1
stoel,1
gevaar,1
fruit,1
rijk,1
dikke,1
soldaat,1
proces,1
werken,1
praktijk,1
apart,1
moeilijk,1
arts,1
aub,1
beschermen,1
middag,1
gewas,1
moderne,1
onderdeel,1
hit,1
leerling,1
hoek,1
partij,1
levering,1
wiens,1
lokaliseren,1
kookplaten,1
karakter,1
insecten,1
gevangen,1
periode,1
geven,1
784 	radio In,1
sprak,1
atoom,1
menselijk,1
geschiedenis,1
werking,1
elektrische,1
verwachten,1
bot,1
spoor,1
stel,1
bieden,1
instemmen,1
dus,1
zachte,1
vrouw,1
kapitein,1
denk,1
noodzakelijk,1
scherpe,1
vleugel,1
creëren,1
buurman,1
wassen,1
vleermuis,1
eerder,1
menigte,1
maïs,1
vergelijken,1
gedicht,1
koord,1
bell,1
afhangen,1
vlees,1
wrijven,1
buis,1
beroemde,1
deas,1
stroom,1
angst,1
zicht,1
dun,1
driehoek,1
planeet,1
haast,1
chief,1
kolonie,1
klok,1
832 	de mijne,1
stropdas,1
voeren,1
grote,1
vers,1
zoeken,1
sturen,1
geel,1
pistool,1
toelaten,1
afdrukken,1
dood,1
plek,1
woestijn,1
pak,1
huidige,1
lift,1
gestegen,1
aankomen,1
meester,1
spoor,1
ouder,1
oever,1
divisie,1
blad,1
stof,1
gunst,1
aansluiten,1
post,1
besteden,1
akkoord,1
vet,1
blij,1
origineel,1
aandeel,1
station,1
dad,1
brood,1
rekenen,1
behoorlijk,1
bar,1
aanbod,1
segmenten,1
slaaf,1
eend,1
onmiddellijke,1
markt,1
graad,1
bevolken,1
kuiken,1
lieve,1
vijand,1
antwoorden,1
drankje,1
voorkomen,1
ondersteuning,1
spraak,1
natuur,1
reeks,1
stoom,1
beweging,1
pad,1
vloeistof,1
aanmelden,1
betekende,1
quotiënt,1
tanden,1
schelp,1
nek,1
zuurstof,1
suiker,1
dood,1
vrij,1
vaardigheid,1
vrouwen,1
seizoen,1
oplossing,1
magneet,1
zilver,1
dank,1
tak,1
wedstrijd,1
achtervoegsel,1
vooral,1
vijg,1
bang,1
reusachtig,1
zus,1
staal,1
bespreken,1
vooruit,1
gelijkaardige,1
begeleiden,1
ervaring,1
partituur,1
appel,1
gekocht,1
geleid,1
toonhoogte,1
coat,1
massa,1
kaart,1
band,1
touw,1
slip,1
win,1
dromen,1
avond,1
voorwaarde,1
voer,1
gereedschap,1
totaal,1
elementaire,1
geur,1
dal,1
noch,1
dubbel,1
zitje,1
blijven,1
blokkeren,1
grafiek,1
hoed,1
verkopen,1
succes,1
bedrijf,1
aftrekken,1
evenement,1
bijzonder,1
deal,1
zwemmen,1
termijn,1
tegengesteld,1
vrouw,1
schoen,1
schouder,1
spreiding,1
regelen,1
kamp,1
uitvinden,1
katoen,1
geboren,1
bepalen,1
quart,1
negen,1
vrachtwagen,1
geluidsoverlast,1
niveau,1
kans,1
verzamelen,1
winkel,1
rekken,1
gooien,1
glans,1
pand,1
column,1
molecuul,1
selecteren,1
mis,1
grijs,1
herhaal,1
vereisen,1
brede,1
bereiden,1
zout,1
neus,1
meervoud,1
woede,1
vordering,1
werelddeel,1
