form,freq
vivo,1
vizad͡ʒo,1
vizito,1
voiad͡ʒo,1
voio,1
voio,1
voio,1
vokalo,1
volo,1
vortaro,1
vorto,1
vosto,1
vot͡ʃo,1
ʒeti,1
