form,freq
malpeza,1
malpli,1
malproksima,1
malriĉa,1
malvarma,1
malvarmeta,1
manĝi,1
marbordo,1
maro,1
marŝi,1
maŝino,1
maso,1
mateno,1
mejlo,1
melodio,1
memori,1
menso,1
mensogo,1
merkato,1
metalo,1
metodo,1
mezo,1
mezuri,1
miksi,1
miliono,1
milito,1
minuto,1
mola,1
molekulo,1
monato,1
mondo,1
monto,1
morti,1
mortigi,1
morto,1
motoro,1
movado,1
multa,1
multipliki,1
muro,1
muŝo,1
muziko,1
nacio,1
naĝi,1
natura,1
naturo,1
naŭ,1
ne,1
neĝo,1
nek,1
neniam,1
nenio,1
neniu,1
ni,1
nigra,1
nivelo,1
nokto,1
nombro,1
nomo,1
noto,1
nova,1
nubo,1
numeralo,1
nun,1
nur,1
nutraĵo,1
objekto,1
observi,1
oceano,1
oficejo,1
ofte,1
ok,1
okazaĵo,1
okazi,1
okazo,1
okcidenta,1
oksigeno,1
okulo,1
ol,1
ondo,1
orelo,1
organo,1
originala,1
oro,1
osto,1
ovo,1
pafilo,1
pagi,1
paĝo,1
pano,1
papero,1
paragrafo,1
paro,1
parolado,1
paroli,1
parto,1
pasi,1
paŝo,1
patrino,1
patro,1
paŭzo,1
peco,1
pentri,1
per,1
periodo,1
permesi,1
persono,1
petrolo,1
peza,1
pezo,1
piedo,1
pilko,1
planedo,1
planko,1
plano,1
planto,1
plata,1
plej,1
plena,1
plenigi,1
pli,1
pluraj,1
pluralo,1
pluvo,1
pneŭo,1
poemo,1
por,1
pordo,1
porti,1
post,1
posteno,1
postuli,1
potenco,1
praktiko,1
preni,1
preta,1
pretigi,1
printempo,1
priskribi,1
prizorgi,1
probabla,1
problemo,1
procezo,1
produkti,1
produkto,1
profunda,1
proksimulo,1
proksimume,1
propra,1
propraĵo,1
protekti,1
provizado,1
provizi,1
punkto,1
purigi,1
puŝo,1
radiko,1
radio,1
rakonto,1
rapida,1
rapidi,1
rapido,1
raso,1
reala,1
reen,1
regi,1
regiono,1
reĝo,1
regulo,1
rekordo,1
rekta,1
respondi,1
respondo,1
resti,1
resto,1
rezulto,1
riĉa,1
rideto,1
rigardi,1
rilate,1
rivero,1
robo,1
roko,1
ronda,1
rondo,1
ruĝa,1
rulo,1
ŝablono,1
salti,1
sama,1
ŝanco,1
sango,1
ŝarĝi,1
scienco,1
se,1
sed,1
segilo,1
segmento,1
seĝo,1
seka,1
sekcio,1
sekura,1
sekvi,1
semajno,1
senpaga,1
sento,1
sep,1
ses,1
sezono,1
ŝi,1
ŝia,1
sidiĝi,1
signo,1
silabo,1
ŝildo,1
simbolo,1
simila,1
simpla,1
ŝipo,1
sistemo,1
skalo,1
skatolo,1
sklavo,1
skribi,1
ŝlosilo,1
ŝnuro,1
sola,1
soldato,1
solvi,1
solvo,1
sonĝi,1
soni,1
sonorilo,1
sovaĝa,1
spaco,1
ŝpari,1
speciala,1
spektaklo,1
spekti,1
sperto,1
stacidomo,1
ŝtalo,1
starigi,1
ŝtata,1
stelo,1
ŝtono,1
stranga,1
strato,1
sub,1
subita,1
subjekto,1
substanco,1
substantivo,1
subteno,1
subtrahi,1
sufiĉa,1
sufikso,1
sugesti,1
sukceso,1
sukero,1
ŝultro,1
suno,1
ŝuo,1
super,1
supozi,1
supre,1
supreniri,1
supro,1
sur,1
surfaco,1
surhavi,1
surprizo,1
tablo,1
tagmezo,1
taŭga,1
teamo,1
telfero,1
temperaturo,1
tempo,1
tendaro,1
teni,1
termino,1
tero,1
testo,1
tiam,1
tie,1
tiel,1
tiele,1
timo,1
tipo,1
tiri,1
tiu,1
tono,1
trajno,1
tranĉo,1
trankvila,1
transiri,1
tre,1
tri,1
triangulo,1
triono,1
tro,1
trovi,1
truo,1
tubo,1
tuŝi,1
tute,1
unu,1
unua,1
unuo,1
urbo,1
uzo,1
valo,1
valoro,1
vaporo,1
varma,1
varmega,1
varmo,1
velo,1
vendejo,1
vendi,1
venki,1
venko,1
vento,1
ventumilo,1
vera,1
verbo,1
verda,1
vespero,1
vetero,1
vi,1
via,1
viando,1
vico,1
vidi,1
vido,1
vilaĝo,1
vintro,1
virino,1
viro,1
vitro,1
vivi,1
vivo,1
vizaĝo,1
vizito,1
voĉo,1
vojaĝo,1
vojaĝo,1
vojo,1
vojo,1
vokalo,1
volo,1
vortaro,1
vorto,1
vosto,1
