form,freq
kushikilia,1
kushinda,1
kushiriki,1
kushoto,1
kusikia,1
kusikiliza,1
kusimama,1
kusini,1
kusoma,1
kusubiri,1
kusugua,1
kutarajia,1
kutatua,1
kuteka,1
kutembea,1
kutenda,1
kuthibitisha,1
kutoa,1
kutofautiana,1
kutoka,1
kutokea,1
kutosha,1
kutumia,1
kutumika,1
kutupa,1
kuu,1
kuua,1
kuuliza,1
kuungana,1
kuuza,1
kuvaa,1
kuvunja,1
kuvuta,1
kuwa,1
kuwaambia,1
kuwakilisha,1
kuwapiga,1
kuwasili,1
kuweka,1
kuwinda,1
kuzalisha,1
kuzidisha,1
kuzuia,1
kwa,1
kwamba,1
kwanza,1
kweli,1
kwenda,1
labda,1
laini,1
lakini,1
lami,1
lazima,1
lori,1
lugha,1
maalum,1
maana,1
maarufu,1
madai,1
mafanikio,1
mafuta,1
magazeti,1
mahali,1
maili,1
maisha,1
majadiliano,1
majaribio,1
maji,1
makali,1
makosa,1
mali,1
malipo,1
maneno,1
mapema,1
mapenzi,1
mapumziko,1
mara,1
marehemu,1
mashariki,1
mashine,1
mashua,1
maskini,1
maslahi,1
matokeo,1
matumaini,1
matunda,1
mavazi,1
mazao,1
maziwa,1
mazoezi,1
mbali,1
mbalimbali,1
mbao,1
mbaya,1
mbegu,1
mbele,1
mbili,1
mbio,1
mboni,1
mbwa,1
mchanga,1
mchezo,1
mechi,1
meli,1
mengi,1
meno,1
meza,1
mfalme,1
mfano,1
mfumo,1
mfupa,1
mfupi,1
mgawanyiko,1
mguu,1
mia,1
miguu,1
milele,1
milioni,1
mimi,1
mizizi,1
mji,1
mkali,1
mkate,1
mke,1
mkia,1
mkondo,1
mkono,1
mlango,1
mlima,1
mnyama,1
moja,1
moto,1
moyo,1
mpaka,1
mpango,1
mpira,1
mpishi,1
mpole,1
mpya,1
mraba,1
mrefu,1
msaada,1
msalaba,1
mshangao,1
msichana,1
msimu,1
msingi,1
msitu,1
mstari,1
mtazamo,1
mtihani,1
mtini,1
mto,1
mtoto,1
mtu,1
mtumwa,1
muhimu,1
muundo,1
muziki,1
mvua,1
mvuke,1
mvulana,1
mwaka,1
mwamba,1
mwana,1
mwanafunzi,1
mwanamke,1
mwanga,1
mwendo,1
mwenyewe,1
mwezi,1
mwili,1
mwingine,1
mwisho,1
mzazi,1
mzunguko,1
na,1
nadhani,1
naendelea,1
nafaka,1
nafasi,1
nahodha,1
nakala,1
nane,1
naye,1
nchi,1
ndege,1
ndiyo,1
ndogo,1
ndoto,1
ndugu,1
neema,1
nene,1
neno,1
ngoma,1
ngozi,1
ngumu,1
nguo,1
nguvu,1
ni,1
nini,1
ninyi,1
nishati,1
njano,1
nje,1
njia,1
nne,1
nomino,1
nusu,1
nyama,1
nyasi,1
nyekundu,1
nyembamba,1
nyeupe,1
nyeusi,1
nyingine,1
nyota,1
nyuma,1
nyumba,1
nyumbani,1
nywele,1
nzito,1
nzuri,1
ofisi,1
oksijeni,1
orodha,1
osha,1
paka,1
pamba,1
pamoja,1
pana,1
papo,1
pembetatu,1
pete,1
pia,1
picha,1
pigo,1
pili,1
polepole,1
pori,1
pua,1
pwani,1
rafiki,1
rahisi,1
ramani,1
rangi,1
rekodi,1
reli,1
saa,1
saba,1
sababu,1
safari,1
safi,1
safu,1
sahihi,1
sakafu,1
salama,1
samaki,1
sana,1
sanaa,1
sanduku,1
sasa,1
sauti,1
sawa,1
sayansi,1
sayari,1
sehemu,1
serikali,1
shairi,1
shamba,1
shida,1
shimo,1
shingo,1
shule,1
si,1
sikio,1
siku,1
silabi,1
simu,1
sisi,1
sita,1
soko,1
somo,1
sukari,1
sumaku,1
sura,1
suti,1
swali,1
tabasamu,1
tafadhali,1
tairi,1
tajiri,1
takwimu,1
tangu,1
tano,1
tatizo,1
tatu,1
tawi,1
tayari,1
tena,1
tendo,1
thamani,1
theluji,1
timu,1
tisa,1
tofauti,1
treni,1
tu,1
tukio,1
ua,1
uangaze,1
udongo,1
ufumbuzi,1
ufunguo,1
uhakika,1
ujumla,1
ujuzi,1
ukubwa,1
ukurasa,1
ukuta,1
ukweli,1
umeme,1
umri,1
unataka,1
unaweza,1
uongo,1
upande,1
upendo,1
upepo,1
urefu,1
usafiri,1
usiku,1
usingizi,1
uso,1
utafiti,1
utawala,1
utulivu,1
uwezo,1
uzito,1
uzoefu,1
uzuri,1
vidogo,1
vifaa,1
vigumu,1
vijana,1
vizuri,1
vyenye,1
wadogo,1
wadudu,1
wafu,1
wakati,1
wako,1
wakuu,1
wala,1
walikuwa,1
waliona,1
waliopotea,1
wanataka,1
wanaume,1
wanawake,1
wao,1
wapenzi,1
watoto,1
watu,1
waya,1
wazi,1
wazo,1
wengi,1
wengine,1
wetu,1
wiki,1
wimbi,1
wimbo,1
wingi,1
wingu,1
ya,1
yadi,1
yai,1
yake,1
yako,1
yangu,1
yao,1
yeye,1
yoyote,1
zaidi,1
ziara,1
zima,1
ziwa,1
zoezi,1
