form,freq
deteʁjɔʁe,1
ɛ̃tɛʁkalasjɔ̃,1
lɛksikalizəʁje,1
ɑ̃tʁəkʁwazɔ̃,1
kɔlvɛʁ,1
maʃɔnɛ,1
ɛ̃tɛʁkalasjɔ̃,1
ɑ̃vizaʒjɔ̃,1
øtanazja,1
emɛtʁe,1
buʒe,1
inɛkspʁime,1
ɑ̃ʒɔ̃se,1
penalize,1
manykyʁam,1
ɛ̃ʒenja,1
ɛskamɔtaʒ,1
ɔʁdɔnɑ̃sjɔ̃,1
epoləʁɔ̃,1
paktizɛ,1
ʒelifjɑ̃,1
ɑ̃tʁəkupɛʁ,1
tʁɑ̃somebodyɔʁdam,1
ʒɛ̃dʁe,1
ɔptimizəʁɛ,1
inɔ̃de,1
ɔʁdʁ,1
ʁezymɛ,1
duʁɛ,1
bɔʁdelik,1
ʃutjɔ̃,1
kyltiva,1
ɑ̃paja,1
ɛ̃pʁydɑ̃,1
ɛlf,1
sɔvjetizasje,1
ɑ̃bʁeʁa,1
kiʁʃ,1
bʁakɔnəʁa,1
dezɑ̃lase,1
kɔ̃vwaje,1
ʁepaʁtis,1
pʁezymɛ,1
debɔgjɔ̃,1
anɛstezjas,1
ɔfɑ̃səʁa,1
malmɛn,1
ʁetame,1
bilɑ̃,1
paʁadam,1
sable,1
metʁɔlɔʒi,1
ɛtnɔgʁaf,1
depujasje,1
kɔltinɔ̃,1
libɛləʁɛ,1
ɑ̃ʃɑ̃tasjɔ̃,1
visat,1
ɛgzaɛdʁ,1
tʁijəʁɛ,1
buʁb,1
ɔbnybiləʁje,1
ekaʁisaʒ,1
kɔmyn,1
balɔte,1
deʒu,1
syʁʒiʁjɔ̃,1
enɔ̃se,1
natyʁalizas,1
lisɑ̃sjɛ,1
ɛ̃gʁa,1
vjaʒe,1
ɑ̃tʁuvʁɛ,1
ɑ̃kylas,1
deʁegyləʁɛ,1
dekapəʁjɔ̃,1
bɔʁnɔ̃,1
liɲəʁɛ,1
afilɛ,1
bɔjkɔtam,1
bɔʁnəʁɔ̃,1
ɛ̃dystʁijaliza,1
fjɛʁte,1
divɛʁʒe,1
ʃuʁava,1
pʁɔspɛktəʁɛ,1
pɔʁtbijɛ,1
ʁeʃapat,1
maksimizəʁɛ,1
akʁupise,1
delɛstəʁɛ,1
kɑ̃,1
ʁyze,1
devɛʁgɔ̃dɛ,1
ɑ̃fuʁʃe,1
ɛ̃fɑ̃,1
ʁula,1
kɔ̃paktɑ̃,1
ɛ̃fɛktam,1
ɛ̃tɛʁpɔle,1
pʁefasəʁɛ,1
tʁavɛstismɑ̃,1
kaʁɔt,1
pilaf,1
nɥite,1
fʁetije,1
ʁəmanje,1
fəzan,1
fɔ̃ksjɔnəʁɔ̃,1
kyltivas,1
bɛkətɛʁ,1
galɔnəʁjɔ̃,1
tʁɛtəʁɛ,1
mɔmifi,1
avɑ̃tyʁa,1
abɛsəʁɛ,1
filtʁe,1
dezɔbeisɑ̃s,1
kɔ̃sili,1
sizajɛ,1
elit,1
kɔ̃blɔ̃,1
ʃaʁməʁɛ,1
ʁəlys,1
sij,1
nɔtɛʁ,1
ʼosəʁɔ̃,1
detjɛ̃dʁjɔ̃,1
ɛkspɔnɑ̃sjɛl,1
kalfatam,1
tɔʁsjɔ̃,1
ʃomœʁ,1
ʁadinɛ,1
advɛʁbjalmɑ̃,1
lapɔn,1
adusisɛ,1
ʁatyʁəʁɛ,1
tasit,1
pwɛ̃,1
zjøt,1
degɔtəʁɛ,1
dezɑ̃fla,1
dezɑ̃gɔʁʒəʁɛ,1
ɑ̃səmɑ̃se,1
fɔ̃ksjɔnje,1
dekupl,1
dilɥɑ̃,1
enɔ̃sa,1
mepʁizat,1
pistɔ̃,1
ʁekapityləʁɛ,1
dedɛɲøz,1
degyste,1
deplwa,1
ɛ̃sɑ̃djəʁa,1
seita,1
ɑ̃nɔʁgœji,1
ɔpʁime,1
syzʁɛnte,1
ptɔleme,1
pavo,1
plisɛ,1
delege,1
dɔʁad,1
eboʃe,1
klaʁifijɔ̃,1
ɑ̃bʁɔʃ,1
ɑ̃baʁas,1
amɑ̃da,1
tɛ̃tasje,1
ɑ̃saʃəʁɛ,1
debɑ̃d,1
etaləʁɔ̃,1
buvjɛʁ,1
ʁulɛt,1
imigʁasjɔ̃,1
suʁijɛ,1
vaʒiʁɔ̃,1
dyvɛtəʁɔ̃,1
kwinat,1
dekʁispje,1
kʁedyl,1
steʁilizəʁɛ,1
bʁidʒɛʁ,1
inymɔ̃,1
teɔʁize,1
pɔ̃deʁe,1
maʁufləʁje,1
spekyləʁjɔ̃,1
lapɔn,1
dyplikas,1
distil,1
ʒeneʁəʁɛ,1
fəzɑ̃dɛ,1
sosisɔ̃,1
fuʁnisœʁ,1
ʁeʒjɔnalizɛ,1
ɛkspjabl,1
flɔʁikyltyʁ,1
gutəʁɛ,1
kyʁjɔ̃,1
ɛgzistɑ̃sjɛl,1
dekɔne,1
ʃoləʁa,1
ɛ̃fly,1
ʁənuʁe,1
ɑ̃gʁɑ̃ʒəʁɛ,1
ʁəvigɔʁəʁɔ̃,1
ɔʁdinatœʁ,1
baskɛtøz,1
kɔ̃sejəʁje,1
ʒɛʁbɛ,1
fɔ̃ksjɔnəʁa,1
djɔsɛz,1
gofʁəʁe,1
ʁabibɔʃe,1
plɔ̃bam,1
bɛlas,1
gɔ̃flœʁ,1
tʁavɛstise,1
ɛ̃kʁystje,1
tʁadisjɔnalist,1
tʁyɑ̃de,1
asenas,1
adɔne,1
ʁədəvənɛ,1
pɛstɑ̃,1
oditɛʁ,1
lɔvəʁje,1
pjetinmɑ̃,1
veʁifjəʁɔ̃,1
asenəʁɛ,1
ʃɛna,1
ɑ̃bʁəʁɛ,1
tasɛ,1
ʁuʒwa,1
paʒ,1
ʃipɔtat,1
tuʁnaje,1
ʁavjɔli,1
lu,1
bʁɛ̃kbaləʁa,1
sizaje,1
paliʁa,1
gaʃ,1
ebɔʁɲɔ̃,1
pulinat,1
bɛʃəʁa,1
tʁɑ̃blje,1
kwinam,1
tʁadyktœʁ,1
pyt,1
ʁəmɔ̃tjɔ̃,1
ʁeesɛjɛ,1
masɛ,1
kategɔʁizɛ,1
imn,1
ʁədifyzas,1
depɛʃɛ,1
dekaʁəlɛʁɛ,1
eʁozif,1
ɔbliteʁe,1
tɔlɛʁəʁɛ,1
fajɔtɔ̃,1
myzaʁdəʁɛ,1
nɔʁameʁikɛn,1
atɑ̃de,1
sjɑ̃tifisite,1
pɔtasəʁɛ,1
fiskaliza,1
ɔspis,1
tʁafikɔtəʁjɔ̃,1
ynanimite,1
egɔzijasjɔ̃,1
taʁifjɔ̃,1
akɔmɔdəʁje,1
ʼyʁɛ,1
panikat,1
eʃwɛ,1
amɔli,1
gluglutəʁɔ̃,1
fʁemiʁ,1
ʁukulat,1
papijɔnəʁɔ̃,1
afalas,1
fɛɲje,1
ʒydisjaʁizəʁɛ,1
ʼɔʃɑ̃,1
taʃa,1
kazɛ,1
dekaljɔ̃,1
sɛn,1
detajəʁe,1
pʁetɑ̃djɔ̃,1
pɔliʃinɛl,1
skɑ̃dalizjɔ̃,1
ʃaʁʒa,1
gʁasɛjmɑ̃,1
ʁataʃəʁɛ,1
gama,1
lite,1
ʁeamɔʁsas,1
mɔʁfinɔman,1
akabləʁɔ̃,1
ɔmɔlɔge,1
kɔ̃dɥiʁɔ̃,1
inɛkspeʁimɑ̃te,1
kɔda,1
mepʁi,1
ʁɔk,1
ɑ̃tipɛlikylɛʁ,1
ɛstɔmakəʁɔ̃,1
ynilateʁo,1
ɔvasjɔnjɔ̃,1
faʁsi,1
futbol,1
ɑ̃pil,1
fɔsfɔʁat,1
tʁɑ̃sɑ̃dəʁɔ̃,1
sypɔʁtɛ,1
enɔ̃sjɔ̃,1
dɛstitɥɛ,1
sɛktɔʁizasjɔ̃,1
popeʁizəʁa,1
savɔnje,1
debwazəʁɛ,1
dekʁase,1
ɛgzaʒɛʁ,1
puʁiʁa,1
ɔʁipilɛ,1
kɔ̃tabilize,1
ʒikle,1
sekylaʁiza,1
kɔlje,1
ʁəflyas,1
veʁifjat,1
diʁiʒism,1
dedubləmɑ̃,1
ʃiko,1
labuʁ,1
ʁeaktɥalizasjɔ̃,1
evadəʁɔ̃,1
pyʁifje,1
ʁeɛ̃pɔʁtɛ,1
kuʁsɑ̃,1
afʁikanizəʁɛ,1
kliʃe,1
ogystɛ̃,1
kɔmis,1
ʁətɔʁdje,1
aflyas,1
pɔstyʁal,1
bɔtəʁɛ,1
fjevʁø,1
astʁɔlɔʒi,1
familje,1
kɔalize,1
aʁbitʁəʁa,1
ʁəkɔ̃stitɥat,1
ɛksɑ̃tʁe,1
bivwakat,1
deklɑ̃ʃe,1
elɛktʁɔkytɔ̃,1
etɔf,1
tiʁœʁ,1
kʁakəlɛ,1
vɔltiʒe,1
ʁekapityljɔ̃,1
inɛʁsi,1
fʁystʁasjɔ̃,1
kɔ̃tnɑ̃s,1
ekʁazɑ̃,1
pɔpyløz,1
kʁispe,1
syʁsotɛ,1
nɔtifjəʁje,1
dezaktivəʁa,1
maɲetizɛ,1
kɥiziʁ,1
mula,1
vifaʁʒɑ̃t,1
ʁesidivat,1
kɔdebitœʁ,1
depɑ̃dɑ̃,1
pagɛʁe,1
tʁepidəʁe,1
delɔʒɛ,1
ɔseani,1
sɑ̃tɑ̃sjøzmɑ̃,1
glapim,1
dyplika,1
ʁəlɛvəʁɔ̃,1
ʒukstɔ̃,1
tʁɑ̃zymɑ̃,1
tʁɛtje,1
ʁəklasɛ,1
astikɔ̃,1
tusasjɔ̃,1
abɔne,1
suzalimɑ̃t,1
ʁɑ̃pile,1
myzaʁdəʁjɔ̃,1
kɑ̃tik,1
tapjɔka,1
ʁapəlɛʁɛ,1
pyʁʒɔ̃,1
bɛʁsəʁe,1
gɑ̃gʁənasje,1
gatøz,1
lɑ̃pəʁɛ,1
manadʒmɛnt,1
ʁəbytas,1
duta,1
denykleaʁizat,1
syʁvɔl,1
latinize,1
vaʃɛʁ,1
pɛl,1
ʼaʁasɔ̃,1
sypozje,1
nɛ̃bat,1
siza,1
kylpabilizasje,1
aʁtikyləʁe,1
inyməʁɛ,1
zɔzɔt,1
gɑ̃sɛʁ,1
ɑ̃viʁɔnɛʁ,1
denɔta,1
kɔkefjas,1
səkʁetaʁja,1
ʁəmɑ̃bʁe,1
ɛ̃kɔ̃bas,1
gaʁɑ̃tisje,1
vjɛʁʒ,1
baʁgiɲas,1
ʁeevalɥe,1
miʒuʁne,1
siʁɔtasje,1
glusas,1
anylat,1
lɑ̃gustje,1
eʁɛktil,1
tɔnɑ̃t,1
kɔɲɛ,1
bip,1
bʁima,1
sɔfɔkl,1
ʁazəʁɔ̃,1
kɔ̃sɑ̃tʁas,1
kaʁtɔnøz,1
afʁetœʁ,1
dɔnasje,1
tetaniz,1
kaptiva,1
ʁafɔl,1
eʁɔdas,1
kʁistmaʁin,1
ɑ̃buʃa,1
sjanyʁ,1
maltɛz,1
nymeʁɔte,1
vizite,1
ɛ̃tɑ̃sifja,1
kaʃɛtəʁɔ̃,1
ʁezistɛ,1
ɑ̃glas,1
bimɑ̃sɥɛl,1
etjɔlɛ,1
biskɥitam,1
tʁakasjɛʁ,1
evaza,1
valdɛ̃gəʁa,1
limitjɔ̃,1
amɛ̃siʁɛ,1
fʁɛ̃gal,1
ɑ̃tʁəlase,1
depaʁejɔ̃,1
kʁiblas,1
pʁelasa,1
ʁɛspiʁe,1
abɔliʁɔ̃,1
səkʁɛt,1
aʁɔʒa,1
stɔmakal,1
kavalas,1
kɔ̃tɛ̃ʒɑ̃tɔ̃,1
iʁefytabl,1
ɑ̃paʁat,1
anɔbliʁɛ,1
inisjəʁjɔ̃,1
sɛ̃tetizas,1
ʁeiteʁəʁje,1
sybʒɔ̃ktiv,1
stenɔgʁafjas,1
meʁitɑ̃t,1
paʁbal,1
ɛkspylsəʁe,1
ʁɛspɛktɛ,1
bʁikɔløz,1
sypɛʁpozasje,1
ɑ̃tɔʁtij,1
taisjɛn,1
ɛgzyltje,1
gola,1
pozisjɔnəʁe,1
debytas,1
dezɛ̃tɔksike,1
mumut,1
medjatœʁ,1
buʁsjɛʁ,1
kɔmɑ̃təʁɛ,1
fobuʁjɛ̃,1
ɛ̃fliʒəʁɔ̃,1
kɔləta,1
makiɲɔnəʁjɔ̃,1
filatelist,1
emaskyləʁɔ̃,1
papiʁys,1
fʁakasɛ,1
ymɔʁistik,1
ɑ̃gœləʁɔ̃,1
ʁəklas,1
analɔʒik,1
lustik,1
amatœʁism,1
tɑ̃pɔʁizɔ̃,1
ʁistuʁnat,1
gʁɛnɛ,1
dwe,1
valdɛ̃gat,1
kikɔ̃k,1
aniiljɔ̃,1
ɑ̃mɑ̃ʃje,1
simɑ̃tɑ̃,1
dispɔnibilite,1
fɔkalizɛ,1
kɔ̃stitysjɔnɛl,1
ʃɑ̃tɔnəʁa,1
piʁatəʁa,1
pylveʁizasjɔ̃,1
sibeʁjɛ̃,1
ilyzjɔnat,1
ɑ̃piʁəʁa,1
lɔ̃ʒasjɔ̃,1
inɔʁganik,1
ʒydisjaʁizəʁa,1
maguje,1
suzɑ̃plwaje,1
pɛʁkytje,1
ʒeʁəʁɔ̃,1
pʁefigyʁəʁɔ̃,1
ʁeɛ̃kaʁnəʁɔ̃,1
ɑ̃pjetəʁa,1
blemiʁje,1
ɛstɔmakasjɔ̃,1
ikɔnɔgʁafik,1
ʁətʁɑ̃smɛtʁa,1
sateliza,1
depɔlitizɛ,1
səʁinəʁɛ,1
ɛksplɔʁas,1
dekuʃəʁa,1
amɛ̃sit,1
difeʁe,1
pʁɔdigas,1
ʃɔkɑ̃,1
ɑ̃sɛ̃,1
pɔstsɛ̃kʁɔnizasjɔ̃,1
finɑ̃sasjɔ̃,1
apik,1
skʁatʃ,1
asyme,1
elɛktʁɔkytam,1
dinamizɔ̃,1
meləʁjɔ̃,1
bɑ̃kətas,1
tatɔnəʁɔ̃,1
avjatœʁ,1
negʁijɔ̃,1
oditam,1
maksimizɑ̃,1
gʁɔ̃dəʁa,1
ɑ̃seʁɛ,1
dʁamatiz,1
pʁesedas,1
ymanize,1
ʁegyʁʒite,1
syʁpʁɑ̃dʁa,1
ɛ̃dispozəʁɛ,1
akjes,1
ʁakɔ̃tasjɔ̃,1
pɛʁfɛkto,1
kavalkade,1
sabʁøz,1
avɑ̃sɛ,1
gʁipaʒ,1
ɛ̃teʁɔʒəʁɔ̃,1
evɑ̃tɛ,1
ɛ̃stʁymɑ̃te,1
filɔʃəʁe,1
pʁeɛgziste,1
ɑ̃ʁulɑ̃,1
ɑ̃ʃenas,1
klɔʃəʁe,1
vaskylaʁize,1
ʁəpaʁɛ,1
paʁɛnəʁje,1
skaʁifjəʁɛ,1
mezyzat,1
pʁɛ̃sjɛʁmɑ̃,1
vɛʁsifje,1
kadʁɛ,1
sopudʁøz,1
degystəʁe,1
lystʁəʁje,1
gʁadɥam,1
baʁdas,1
bʁazje,1
byʁokʁatize,1
bilɛ,1
ɛstɔ̃pəʁa,1
likidatif,1
ɛ̃flyɑ̃sas,1
demaskɛ,1
fʁystʁe,1
sypɛʁpozəʁɔ̃,1
ɛ̃tɑ̃dɑ̃t,1
tɑ̃pɛtəʁa,1
metʁizəʁɛ,1
kʁɔʃ,1
livʁa,1
gutəʁɛ,1
ʁəpɑ̃səʁɛ,1
ɔptɛ̃sjɔ̃,1
ɛ̃sinyʁɛ,1
tuse,1
lybʁifjɔ̃,1
suləkudə,1
epidemjɔlɔʒist,1
paletizəʁe,1
kɔ̃tʁəvjɛ̃dʁɛ,1
syʁpʁiʁ,1
aswafəʁɔ̃,1
ɛ̃vɛktive,1
wazlœʁ,1
sɔlisit,1
ʁaʒəʁa,1
fʁiksjɔ̃,1
pasmɑ̃tɛ,1
dekʁɛt,1
malaksa,1
kup,1
mɛʁvɛjøzmɑ̃,1
sulwas,1
pɔlisɔn,1
likefja,1
maʁmɔtəʁjɔ̃,1
ɑ̃kadʁəʁe,1
ʁeitɛʁəʁɛ,1
otɔmedikasjɔ̃,1
ʼyʁlat,1
pʁɔnɔstikəʁje,1
skɔlaʁizasjɔ̃,1
mwajɛnəʁa,1
degʁife,1
bagaʒ,1
dekupe,1
asasɛ̃,1
ʁɛktifje,1
ebɛʁʒəʁɛ,1
skaʁifje,1
ʁɛktɔm,1
mɑ̃sjɔna,1
salvatœʁ,1
ynifɔʁmizəʁɛ,1
fuʁasjɔ̃,1
ʁəvɑ̃dɛ,1
flɔkɔnɛʁ,1
ɑ̃gɔ̃sɑ̃,1
fedeʁəʁɛ,1
kɔʃmaʁde,1
ʁəbike,1
baʁagwinas,1
ymɛktɛ,1
ɛksplwatje,1
tʁɔ̃ke,1
devje,1
ʁetam,1
sufl,1
eʃɑ̃tijɔnœʁ,1
myskle,1
ɔʁifjəʁɛ,1
kʁɛnələʁe,1
kɔ̃tʁəfiʃɛ,1
ekɔpe,1
ɑ̃kɔʁdɛʁ,1
faʃe,1
kɔagylasjɔ̃,1
apʁivwazəʁɛ,1
tas,1
fɔʁa,1
pʁimsotje,1
ɛ̃vɛstigatœʁ,1
diskylpasjɔ̃,1
lɛksikalizəʁa,1
kalibʁje,1
abutiʁe,1
demazutəʁjɔ̃,1
ɑ̃neʒjɔ̃,1
emaʁʒɛ,1
flœʁtəʁjɔ̃,1
tɛʁmine,1
bɔsəʁje,1
matɛʁniza,1
evɑ̃tʁam,1
depujasjɔ̃,1
ʒaze,1
ʁasjɔnalism,1
vazɔkɔ̃stʁiktʁis,1
etaləʁɛ,1
klodike,1
kasasjɔ̃,1
ʒɛʁməʁɔ̃,1
desimalizɛ,1
mɔno,1
fasine,1
ʃvoʃmɑ̃,1
atɔnal,1
sekyʁizam,1
kɔ̃vwaja,1
tʁysidɔ̃,1
desulat,1
mytilam,1
tɔtal,1
otɔfinɑ̃sas,1
delabʁat,1
kaʁakɔlas,1
səʁjɔ̃,1
apʁɛʁazaʒ,1
muʁːɛ,1
tɑ̃buʁinam,1
siflam,1
afʁikanizat,1
ɑ̃bɛʁlifikɔtəʁe,1
