form,freq
hɑspɪtəl,1
hɪstəɹɪ,1
hɪt,1
hɑt,1
hʌt,1
hɑtwaɪəɹd,1
hɛtɹɪk,1
hɛvnlɪ,1
hɛvn,1
hɛvɪ,1
hɛvənlɪ,1
hɛvən,1
hɪz,1
hʌzbənd,1
hɛzəteɪt,1
hɜɹ,1
hɛə,1
hɑɹbəɹ,1
hɑɹdʃɪp,1
hɑɹd,1
hɜɹd,1
hɑɹdlɪ,1
hɑɹdn,1
hɑɹdən,1
hʌŋk,1
hɑɹm,1
hɑɹmfəl,1
hɑɹmləs,1
hɔɹn,1
hɜɹnɪ,1
hɑɹpəɹz,1
hɔɹs,1
hɔɹsɪz,1
hɑɹt,1
hɜɹt,1
hɜɹtlɪŋ,1
hɑɹvəst,1
hɛɹɪ,1
hʌɡɪ,1
hɜɹɪ,1
hɛɹɪsənz,1
hɛɹɪtɪdʒ,1
hɜɹɪŋ,1
hʌŋɡəɹ,1
hʌŋɡɹɪ,1
hɑnəluluz,1
hɛzəteɪʃən,1
hɔɹəzɑntəl,1
həʊtɛl,1
ikwɔl,1
ist,1
istəɹn,1
it,1
itʃ,1
itən,1
ivn,1
ivnɪŋ,1
ivəl,1
iz,1
izɪ,1
izəlɪ,1
iðəɹ,1
iə,1
iɡəɹ,1
juɹ,1
jʊnoʊ,1
kæmpeɪn,1
kæɹɪə,1
kælkyəleɪt,1
kælkyəleɪtəɹ,1
kæləmaɪnz,1
kæmbɛl,1
kæmp,1
kæmɛɹə,1
kæn,1
kændl,1
kænsəɹ,1
kænt,1
kænədə,1
kæp,1
kæptɛn,1
kæpɪtəl,1
kæsl,1
kæsɪs,1
kæt,1
kætl,1
kætʃ,1
kawəɹdəs,1
kæɹæktəɹ,1
kæɹɪ,1
kælkyʊleɪʃən,1
kaʊ,1
kaɪnd,1
kaɪndz,1
kaʊnsəl,1
kaʊnt,1
kaʊntɪ,1
kaʊntəɹfɪtəɹz,1
kaʊnəɹtʃɑɹdʒɪz,1
kaɪnəɹ,1
keɪ,1
keɪdʒ,1
keɪk,1
keɪm,1
keɪnz,1
keɪp,1
keɪs,1
keɪsɪz,1
keɪv,1
keɪzəɹ,1
ki,1
kin,1
kip,1
kiz,1
klæs,1
klæsp,1
klæsəfaɪ,1
klæsəfəkeɪʃən,1
klaʊd,1
klaɪm,1
klaɪmət,1
klaɪənt,1
kleɪ,1
kleɪm,1
klin,1
kliʃeɪd,1
kloʊs,1
kloʊð,1
kloʊðz,1
kloʊðɪŋ,1
klʌb,1
klɪf,1
klɑkwɜɹk,1
klɪk,1
klɑk,1
klʌkɪŋ,1
klɛvəɹ,1
klɔθ,1
klɪə,1
klɜɹk,1
klʌŋkəɹz,1
koʊbɔlt,1
koʊd,1
koʊl,1
koʊld,1
koʊlt,1
koʊm,1
koʊn,1
koʊnən,1
koʊst,1
koʊt,1
koʊəlɛsɪz,1
koʊəlɪʃənz,1
kul,1
kulz,1
kwaɪt,1
kwaɪɛt,1
kweɪzaɪ,1
kwin,1
kwɪklɪ,1
kwɪk,1
kwɑləfaɪ,1
kwɑləfaɪɪŋ,1
kwɑlətɪ,1
kwɑn,1
kwɑntətɪ,1
kwɛstʃən,1
kwɛstʃənz,1
kwɑsɪ,1
kwɔɹt,1
kwɔɹtəɹ,1
kwɔɹtəɹbæk,1
kwɔɹəl,1
kwɑləfəkeɪʃən,1
kwɑlɪteɪtɪvlɪ,1
kyusəʊ,1
kyʊə,1
kyʊɹɪəs,1
kəlɛkt,1
kəlɛktəɹ,1
kəlɛkʃən,1
kəlɑmbʌs,1
kəlɑmətəɹ,1
kəlɪɡɹəfɪ,1
kəmænd,1
kəmbaɪnəbl,1
kəmpænyənʃɪp,1
kəmpænɪən,1
kəmpæʃən,1
kəmpit,1
kəmpleɪn,1
kəmpleɪnt,1
kəmplit,1
kəmplitlɪ,1
kəmpliʃən,1
kəmpoʊz,1
kəmpyutəɹ,1
kəmpyutəɹz,1
kəmpɛtətəɹ,1
kəmpɛə,1
kəmpɛɹəsən,1
kəmyunətɪ,1
kəmyunəkeɪʃən,1
kəmɪt,1
kəmɪtɪ,1
kəmɪtɪd,1
kəmɪtɪŋ,1
kəmɪʃən,1
kəmɜɹʃəl,1
kəmɛməɹeɪʃən,1
kənæl,1
kəndʌkts,1
kəndɪʃən,1
kəndɪʃənz,1
kəndɪʃənəlɪ,1
kənfyuz,1
kənfyuʒən,1
kənfɛs,1
kənfɛʃən,1
kənkɑkʃənz,1
kənstɹʌkʃən,1
kənsɪdəɹ,1
kənsɪdəɹd,1
kənsɪst,1
kənsɜɹn,1
kənsɜɹnɪŋ,1
kənsɛpsɪoʊn,1
kəntæməneɪʃən,1
kənteɪn,1
kəntɪnyu,1
kəntɪnyuəs,1
kəntɹoʊl,1
kəntɹoʊləɹz,1
kənvinɪɛns,1
kənvinɪɛnt,1
kənɛkt,1
kənɛktɪd,1
kənɛkʃən,1
kənɡɹætʃəleɪt,1
kənɡɹætʃəleɪʃən,1
kɪsɪmɪ,1
kɔɹnilyɪs,1
kəɹteɪlmənts,1
kəɹɛkt,1
kəɹɪkyəlɜɹ,1
kəɹɛkʃən,1
kəɹɪə,1
kʌbəɹd,1
kʊd,1
kʌd,1
kɪd,1
kɪdz,1
kɑf,1
kɑfɪ,1
kʊkbʊk,1
kʊk,1
kɪk,1
kɔl,1
kɪl,1
kɔld,1
kɪld,1
kɪloʊ,1
kʌltəveɪt,1
kʌltɪveɪtəɹ,1
kʌltʃəɹ,1
kɑlɪdʒ,1
kɑlənɪ,1
kɑləɹ,1
kɑlɪɡ,1
kʌləɹ,1
kɪləɡɹæm,1
kɑləʊ,1
kɑm,1
kʌm,1
kɑmbaɪn,1
kʌmfɪ,1
kʌmfəɹt,1
kʌmfəɹtəbl,1
kɛmp,1
kɑmpaʊnd,1
kɑmpləkeɪt,1
kɑmpləkeɪtəd,1
kɑmplɛks,1
kʌmpəni,1
kʌmpəniz,1
kɑmpɹɛsəz,1
kʌmz,1
kɑmə,1
kɛmɪkəl,1
kɑmən,1
kɑmɛnt,1
kɛmɪstɹɪ,1
