form,freq
cos,1
a fheidhmiú,1
balla,1
ghabháil,1
mount,1
Is mian,1
spéir,1
bord,1
áthas,1
gheimhridh,1
shuigh,1
scríofa,1
fiáin,1
ionstraim,1
choimeád,1
gloine,1
féar,1
bó,1
post,1
imeall,1
comhartha,1
cuairt a thabhairt ar,1
am atá thart,1
bog,1
spraoi,1
geal,1
gáis,1
aimsir,1
mí,1
milliún,1
iompróidh,1
chríochnú,1
sásta,1
Tá súil,1
bláth,1
clothe,1
aisteach,1
imithe,1
trádáil,1
séis,1
turas,1
oifig,1
fháil,1
as a chéile,1
béal,1
cruinn,1
siombail,1
bás,1
ar a laghad,1
dtrioblóid,1
shout,1
ach amháin,1
Scríobh,1
síol,1
ton,1
páirt a,1
fios,1
glan,1
sos,1
bhean,1
clós,1
ardú,1
dona,1
buille,1
ola,1
fuil,1
teagmháil,1
D’fhás,1
cent,1
meascán,1
fhoireann,1
sreang,1
costas,1
caillte,1
donn,1
chaitheamh,1
gairdín,1
comhionann,1
sheoladh,1
roghnaigh,1
thit,1
oiriúnach,1
sreabhadh,1
cóir,1
banc,1
bhailiú,1
shábháil,1
rialú,1
dheachúlach,1
cluas,1
eile,1
go leor,1
bhris,1
cás,1
lár,1
mharú,1
mac,1
loch,1
nóiméad,1
scála,1
glórach,1
earrach,1
breathnú ar,1
leanbh,1
díreach,1
consan,1
náisiún,1
foclóir,1
bainne,1
luas,1
modh,1
orgán,1
íoc,1
aois,1
alt,1
gúna,1
scamall,1
iontas,1
ciúin,1
cloch,1
beag bídeach,1
tóg,1
fionnuar,1
dearadh,1
droch-,1
leor,1
turgnamh,1
bun,1
eochair,1
iarann,1
singil,1
bata,1
árasán,1
fiche,1
craiceann,1
aoibh gháire,1
crease,1
poll,1
léim,1
leanbh,1
ocht,1
sráidbhaile,1
le chéile,1
fréimhe,1
cheannach,1
ardú,1
réiteach,1
miotail,1
cé acu,1
bhrú,1
seacht,1
mír,1
tríú,1
déanfaidh,1
seilbh,1
gruaig,1
cur síos a dhéanamh,1
cócaireacht,1
urlár,1
ceachtar,1
toradh,1
sruthán,1
cnoc,1
sábháilte,1
cat,1
haois,1
a mheas,1
cineál,1
dlí,1
giotán,1
chósta,1
cóip,1
frása,1
adh,1
ard,1
gaineamh,1
ithir,1
rolla,1
teocht,1
mhéar,1
tionscal,1
luach,1
troid i,1
bréag,1
buille,1
spreagfaidh,1
nádúrtha,1
dearcadh,1
ciall,1
caipitil,1
Ní bheidh,1
cathaoir,1
contúirt,1
torthaí,1
saibhir,1
tiubh,1
saighdiúir,1
próiseas,1
oibriú,1
cleachtas,1
ar leithligh,1
deacair,1
dochtúir,1
le do thoil,1
chosaint,1
meán lae,1
barr,1
nua-aimseartha,1
eilimint,1
hit,1
mac léinn,1
cúinne,1
páirtí,1
soláthar,1
a bhfuil a,1
aimsiú,1
fáinne,1
charachtar,1
feithidí,1
ghabh,1
tréimhse,1
Léiríonn,1
raidió,1
labhair,1
adamh,1
daonna,1
stair,1
éifeacht,1
leictreacha,1
ag súil leis,1
cnámh,1
iarnróid,1
shamhlú,1
a chur ar fáil,1
aontaíonn,1
dá bhrí sin,1
mhín,1
bean,1
captaen,1
buille faoi thuairim,1
gá,1
géar,1
sciathán,1
chruthú,1
comharsa,1
nigh,1
bat,1
in áit,1
slua,1
arbhar,1
a chur i gcomparáid,1
dán,1
teaghrán,1
clog,1
ag brath,1
feoil,1
rub,1
feadán,1
cáiliúil,1
cheadú,1
sruth,1
eagla,1
radharc,1
tanaí,1
triantáin,1
pláinéad,1
Hurry,1
príomhfheidhmeannach,1
coilíneacht,1
clog,1
mianach,1
comhionannas vótaí,1
isteach,1
mór-,1
úr,1
cuardach,1
sheoladh,1
buí,1
gunna,1
ar chumas,1
cló,1
marbh,1
láthair,1
fásach,1
oireann,1
atá ann faoi láthair,1
ardaitheoir,1
ardaigh,1
teacht,1
máistir,1
rian,1
tuismitheoir,1
gcósta,1
roinn,1
bileog,1
substaint,1
bhfabhar,1
ceangal,1
post,1
chaitheamh,1
corda,1
saill,1
sásta,1
bunaidh,1
scair,1
stáisiún,1
daidí,1
arán,1
muirear,1
ceart,1
barra,1
tairiscint,1
deighleog,1
daor,1
lacha,1
toirt,1
margadh,1
céim,1
populate,1
chick,1
daor,1
namhaid,1
freagra,1
deoch,1
tharlaíonn,1
tacaíocht,1
urlabhra,1
nádúr,1
raon,1
gaile,1
tairiscint,1
cosán,1
leacht,1
logáil isteach,1
i gceist,1
chomhrann,1
fiacla,1
bhlaosc,1
muineál,1
ocsaigin,1
siúcra,1
bás,1
deas,1
scil,1
mná,1
séasúr,1
réiteach,1
maighnéad,1
airgid,1
go raibh maith,1
brainse,1
cluiche,1
iarmhír,1
go háirithe,1
fige,1
eagla,1
ollmhór,1
deirfiúr,1
cruach,1
plé a dhéanamh ar,1
ar aghaidh,1
den chineál céanna,1
treoir,1
taithí,1
scór,1
úll,1
cheannaigh,1
faoi stiúir,1
tuinairde,1
cóta,1
mais,1
cárta,1
banna,1
téad,1
duillín,1
bhuachan,1
aisling,1
tráthnóna,1
coinníoll,1
beatha,1
uirlis,1
iomlán,1
bunúsach,1
boladh,1
gleann,1
ná,1
dúbailte,1
suíochán,1
leanúint ar aghaidh,1
bloc,1
chairt,1
hata,1
dhíol,1
rath,1
cuideachta,1
dealaigh,1
imeacht,1
ar leith,1
déileáil,1
snámh,1
téarma,1
os coinne,1
bean chéile,1
bróg,1
ghualainn,1
leathadh,1
socrú a,1
campa,1
chumadh,1
cadás,1
Rugadh,1
chinneadh,1
leanna,1
naoi,1
trucail,1
torann,1
leibhéal,1
seans,1
bhailiú,1
siopa,1
stráice,1
caith,1
Shine,1
maoin,1
colún,1
móilín,1
roghnaigh,1
mícheart,1
liath,1
athuair,1
a cheangal ar,1
leathan,1
ullmhú,1
salann,1
srón,1
iolra,1
fearg,1
éileamh,1
mór-roinn,1
