form,freq
דרום,1
בעיה,1
חתיכה,1
אמר לי,1
ידעתי,1
עובר,1
מאז,1
עליון,1
כל,1
מלך,1
רחוב,1
אינץ,1
להכפיל,1
שום דבר,1
כמובן,1
להישאר,1
גלגל,1
מלא,1
כוח,1
כחול,1
אובייקט,1
להחליט,1
פני השטח,1
עמוק,1
ירח,1
אי,1
רגל,1
מערכת,1
עסוק,1
מבחן,1
שיא,1
סירה,1
משותף,1
זהב,1
אפשרי,1
מטוס,1
במקום,1
יבש,1
פלא,1
צחוק,1
אלף,1
לפני,1
רצתי,1
לבדוק,1
משחק,1
צורה,1
להשוות,1
חם,1
מתגעגע,1
הביא,1
חום,1
שלג,1
צמיג,1
להביא,1
כן,1
רחוק,1
למלא,1
מזרח,1
לצייר,1
שפה,1
בין,1
יחידה,1
כוח,1
העיר,1
קנס,1
מסוים,1
לעוף,1
ליפול,1
להוביל,1
זעקה,1
אפל,1
מכונה,1
הערה,1
לחכות,1
תכנית,1
דמות,1
כוכב,1
תיבה,1
שם עצם,1
שדה,1
שאר,1
נכון,1
תוכל,1
קילו,1
עשיתי,1
יופי,1
כונן,1
עמד,1
להכיל,1
מול,1
ללמד,1
שבוע,1
סופי,1
נתתי,1
ירוק,1
הו,1
מהיר,1
לפתח,1
אוקיינוס,1
חם,1
חופשי,1
דקות,1
חזק,1
מיוחד,1
דעה,1
מאחור,1
ברור,1
זנב,1
לייצר,1
עובדה,1
חלל,1
שמע,1
הטוב ביותר,1
שעה,1
טוב יותר,1
נכון,1
במהלך,1
מאה,1
חמש,1
לזכור,1
צעד,1
מוקדם,1
להחזיק,1
מערב,1
קרקע,1
עניין,1
להגיע,1
מהר,1
פועל,1
לשיר,1
להקשיב,1
שש,1
שולחן,1
נסיעה,1
פחות,1
בוקר,1
עשר,1
פשוט,1
כמה,1
תנועה,1
לקראת,1
מלחמה,1
שכבתי,1
נגד,1
דפוס,1
איטי,1
מרכז,1
אהבה,1
אדם,1
כסף,1
לשרת,1
להופיע,1
כביש,1
המפה,1
גשם,1
שלטון,1
למשול,1
למשוך,1
קר,1
הודעה,1
קול,1
אנרגיה,1
ציד,1
סביר,1
מיטה,1
אח,1
ביצה,1
נסיעה,1
תא,1
מאמין,1
אולי,1
לבחור,1
פתאומי,1
לספור,1
רבוע,1
סיבה,1
משך,1
מייצג,1
אמנות,1
נושא,1
אזור,1
גודל,1
להשתנות,1
להתיישב,1
לדבר,1
משקל,1
כללי,1
קרח,1
עניין,1
המעגל,1
זוג,1
כולל,1
פער,1
הברה,1
הרגיש,1
גדול,1
כדור,1
בכל זאת,1
גל,1
טיפה,1
לב,1
בבוקר,1
נוכחי,1
כבד,1
ריקוד,1
מנוע,1
עמדה,1
זרוע,1
רחב,1
מפרש,1
חומר,1
חלק,1
יער,1
לשבת,1
מירוץ,1
חלון,1
חנות,1
הקיץ,1
רכבת,1
לישון,1
להוכיח,1
בודד,1
רגל,1
תרגיל,1
קיר,1
מלכוד,1
הר,1
מאחל לי,1
שמים,1
לוח,1
שמחה,1
חורף,1
ישבתי,1
נכתב,1
פראי,1
מכשיר,1
שמר,1
זכוכית,1
דשא,1
פרה,1
עבודה,1
קצה,1
סימן,1
ביקור,1
האחרון,1
רך,1
כיף,1
בהיר,1
גז,1
מזג אוויר,1
חודש,1
מיליון,1
לשאת,1
גימור,1
שמח,1
מקווה,1
פרח,1
להלביש,1
מוזר,1
נעלם,1
מסחר,1
מנגינה,1
טיול,1
משרד,1
לקבל,1
שורה,1
פה,1
מדויק,1
סמל,1
למות,1
לפחות,1
צרות,1
צעקה,1
אלא,1
כתבתי,1
זרע,1
טון,1
להצטרף,1
מציע,1
נקי,1
הפסקה,1
גברת,1
חצר,1
לעלות,1
רע,1
מכה,1
שמן,1
דם,1
לגעת,1
גדלתי,1
סנט,1
לערבב,1
צוות,1
חוט,1
עלות,1
איבדתי,1
חום,1
ללבוש,1
גן,1
שווה,1
שלחתי,1
לבחור,1
נפלתי,1
להתאים,1
לזרום,1
הוגן,1
בנק,1
לאסוף,1
להציל,1
שליטה,1
עשרוני,1
אוזן,1
אחר,1
די,1
פרץ,1
מקרה,1
אמצע,1
להרוג,1
בן,1
אגם,1
רגע,1
בקנה מידה,1
רם,1
האביב,1
להתבונן,1
ילד,1
ישר,1
עיצור,1
אומה,1
מילון,1
חלב,1
מהירות,1
שיטה,1
איבר,1
לשלם,1
גיל,1
סעיף,1
שמלה,1
ענן,1
הפתעה,1
שקט,1
אבן,1
זעיר,1
טיפוס,1
מגניב,1
לעצב,1
עני,1
מגרש,1
ניסיון,1
תחתון,1
מפתח,1
ברזל,1
אחת,1
מקל,1
דירה,1
עשרים,1
עור,1
חיוך,1
קמט,1
חור,1
לקפוץ,1
תינוק,1
שמונה,1
כפר,1
נפגש,1
שורש,1
לקנות,1
להעלות,1
לפתור,1
מתכת,1
אם,1
דחיפה,1
שבע,1
סעיף,1
שלישי,1
תהא,1
מוחזק,1
שיער,1
לתאר,1
טבח,1
רצפה,1
או,1
תוצאה,1
לשרוף,1
גבעה,1
בטוח,1
חתול,1
המאה,1
לשקול,1
סוג,1
החוק,1
קצת,1
החוף,1
עותק,1
ביטוי,1
שקט,1
גבוה,1
חול,1
אדמה,1
גליל,1
טמפרטורה,1
אצבע,1
תעשייה,1
ערך,1
מאבק,1
שקר,1
הכה,1
לרגש,1
טבעי,1
תצוגה,1
תחושה,1
הון,1
לא יהיה,1
כיסא,1
סכנה,1
פירות,1
עשיר,1
עבה,1
חיל,1
תהליך,1
פועל,1
בפועל,1
נפרד,1
קשה,1
רופא,1
בבקשה,1
להגן על,1
הצהריים,1
יבול,1
מודרני,1
אלמנט,1
פגע,1
סטודנט,1
פינה,1
מפלגה,1
אספקה,1
של מי,1
אתר,1
טבעת,1
אופי,1
חרקים,1
נתפס,1
התקופה,1
מצביע על,1
רדיו,1
דיברתי,1
אטום,1
אדם,1
היסטוריה,1
השפעה,1
חשמלי,1
מצפה,1
עצם,1
רכבת,1
להניח,1
לספק,1
מסכים,1
כך,1
עדין,1
אישה,1
קפטן,1
מניח,1
הכרחי,1
חד,1
כנף,1
ליצור,1
השכן,1
לשטוף,1
עטלף,1
ולא,1
קהל,1
תירס,1
להשוות,1
שיר,1
מחרוזת,1
פעמון,1
תלויים,1
בשר,1
לשפשף,1
צינור,1
מפורסם,1
זרם,1
פחד,1
דק,1
משולש,1
כדור הארץ,1
למהר,1
ראשי,1
מושבה,1
שעון,1
שלי,1
עניבה,1
להיכנס,1
גדול,1
טרי,1
חיפוש,1
לשלוח,1
צהוב,1
אקדח,1
עלה,1
לאפשר,1
הדפסה,1
מת,1
מקום,1
מדבר,1
חליפה,1
נוכחי,1
מעלית,1
להגיע,1
אדון,1
מסלול,1
הורה,1
החוף,1
החלוקה,1
גיליון,1
חומר,1
להעדיף,1
להתחבר,1
שלאחר,1
לבלות,1
אקורד,1
שומן,1
שמח,1
מקורי,1
מניה,1
תחנה,1
אבא,1
לחם,1
לחייב את,1
ראוי,1
בר,1
הצעה,1
קטע,1
עבדים,1
ברווז,1
מיידי,1
שוק,1
תואר,1
לאכלס,1
חומוס,1
יקר,1
אויב,1
להגיב,1
משקה,1
להתרחש,1
תמיכה,1
נאום,1
טבע,1
טווח,1
קיטור,1
תנועה,1
נתיב,1
נוזל,1
להיכנס,1
התכוון,1
מנה,1
שיניים,1
פגז,1
צוואר,1
חמצן,1
סוכר,1
מוות,1
די,1
מיומנות,1
נשים,1
עונה,1
פתרון,1
מגנט,1
כסף,1
תודה,1
סניף,1
משחק,1
סיומת,1
במיוחד,1
תאנה,1
חושש,1
ענק,1
אחות,1
פלדה,1
דולר,1
לדון,1
קדימה,1
דומה,1
להנחות את,1
ניסיון,1
ציון,1
תפוח,1
קניתי,1
הוביל,1
המגרש,1
מעיל,1
מסה,1
כרטיס,1
להקה,1
חבל,1
תלוש,1
לנצח,1
לחלום,1
ערב,1
מצב,1
הזנה,1
כלי,1
סך הכל,1
בסיסי,1
ריח,1
עמק,1
ולא,1
כפול,1
מושב,1
להמשיך,1
בלוק,1
תרשים,1
כובע,1
למכור,1
הצלחה,1
חברה,1
להחסיר,1
אירוע,1
בפרט,1
עסקה,1
לשחות,1
טווח,1
ההפך,1
אישה,1
נעל,1
כתף,1
התפשטות,1
לסדר,1
מחנה,1
להמציא,1
כותנה,1
נולד,1
לקבוע,1
ליטר,1
תשע,1
משאית,1
רעש,1
רמה,1
סיכוי,1
לאסוף,1
חנות,1
מתיחה,1
לזרוק,1
ברק,1
רכוש,1
טור,1
מולקולה,1
בחר,1
לא נכון,1
אפור,1
חוזר,1
דורש,1
רחב,1
להכין,1
מלח,1
האף,1
לשון רבים,1
כעס,1
טענה,1
יבשת,1
