form,freq
rica,1
de_espesor,1
soldado,1
proceso,1
operar,1
práctica,1
separada,1
difícil,1
médico,1
por_favor,1
proteger,1
mediodía,1
de_cultivos,1
moderno,1
elemento,1
golpear,1
estudiante,1
esquina,1
partido,1
suministro,1
cuya,1
localizar,1
anillo,1
carácter,1
insecto,1
capturado,1
período,1
indicar,1
Radio,1
habló,1
átomo,1
humana,1
historia,1
efecto,1
eléctrica,1
esperar,1
hueso,1
ferrocarril,1
imaginar,1
proporcionar,1
acuerdo,1
por_tanto,,1
suave,1
mujer,1
capitán,1
adivinar,1
necesario,1
agudo,1
ala,1
crear,1
vecino,1
lavado,1
bate,1
más_bien,1
multitud,1
maíz,1
comparar,1
poema,1
cadena,1
campana,1
dependerá,1
carne,1
frotar,1
tubo,1
famoso,1
corriente,1
miedo,1
delgado,1
triángulo,1
planeta,1
prisa,1
jefe,1
colonia,1
reloj,1
mina,1
empate,1
entrar,1
importante,1
fresco,1
búsqueda,1
enviar,1
amarillo,1
pistola,1
rosa,1
permitir,1
print,1
muerto,1
lugar,1
desierto,1
traje,1
actual,1
ascensor,1
llegar,1
master,1
pista,1
padre,1
orilla,1
división,1
hoja,1
sustancia,1
favorecer,1
conectar,1
mensaje,1
pasar,1
acorde,1
grasa,1
contento,1
originales,1
cuota,1
estación,1
papá,1
pan,1
cobrar,1
adecuada,1
barra,1
oferta,1
segmento,1
esclavo,1
pato,1
instantánea,1
mercado,1
grado,1
poblar,1
polluelo,1
querido,1
enemigo,1
responder,1
bebida,1
producirse,1
apoyo,1
discurso,1
naturaleza,1
alcance,1
vapor,1
movimiento,1
camino,1
líquido,1
log,1
significado,1
cociente,1
dientes,1
concha,1
cuello,1
oxígeno,1
azúcar,1
muerte,1
bastante,1
habilidad,1
mujeres,1
temporada,1
solución,1
imán,1
plata,1
gracias,1
rama,1
partido,1
sufijo,1
especialmente,1
higo,1
miedo,1
enorme,1
hermana,1
acero,1
discutir,1
dólar,1
adelante,1
similar,1
guiar,1
experiencia,1
puntuación,1
manzana,1
comprado,1
llevado,1
pitch,1
abrigo,1
masa,1
tarjeta,1
banda,1
cuerda,1
deslizamiento,1
ganar,1
soñar,1
noche,1
condición,1
pienso,1
herramienta,1
totales,1
básico,1
olor,1
valle,1
ni,1
doble,1
asiento,1
continuar,1
bloque,1
tabla,1
sombrero,1
vender,1
éxito,1
empresa,1
restar,1
evento,1
particular,,1
acuerdo,1
nadar,1
plazo,1
opuesta,1
esposa,1
zapato,1
hombro,1
propagación,1
organizar,1
campamento,1
inventar,1
algodón,1
nacido,1
determinar,1
cuarto_de_galón,1
nueve,1
camión,1
ruido,1
nivel,1
oportunidad,1
reunir,1
tienda,1
tramo,1
lanzar,1
brillo,1
propiedad,1
columna,1
molécula,1
seleccionar,1
mal,1
gris,1
repita,1
exigir,1
amplio,1
preparar,1
sal,1
nariz,1
plurales,1
cólera,1
reclamación,1
continente
